	id_tweet	text	no	none	si
176	1052387154083635202	mal bus #Transmilenio D-124 Consorcio Express, en ruta B27,  se nota que no les hacen mantenimiento:  sin amortiguadores o pinchado. @SITPAyuda 6:100 pm llegando a Portal Norte. Vehiculos contaminantes y en mal estado #Bogota	3	0	0
177	1068515185252421633	Usuarios y ciudadanos denuncian deplorable estado en el que se encuentran algunos buses articulados de @Transmilenio en @Bogota: .@ConcejoDeBogota @SectorMovilidad @MinTransporteCo @EnriquePenalosa @ContraloriaBta @VeeduriaBogota https://t.co/vvLAXG8sH1	3	0	0
178	1060698627805347840	Estos son los vándalos que atacaron la sede de EL TIEMPO en la Avenida Jiménez con Séptima en medio de las marchas de esta tarde en Bogotá y el resto del país► https://t.co/1sKBA5jEH7 https://t.co/DPDQbslZeU	3	0	0
179	1062809928111394818	@LauraDmantilla La información que me brindaron es que las marchas van a empezar mas o menos de 3:00 PM a 4:00 PM	3	0	0
180	1068563674917408768	Qué es está lluvia por Dios 😟😟	3	0	0
181	1055840482440298497	que hueco tan tragon de vergas Video Completo en https://t.co/UBOLe43vJf https://t.co/et5XnXmMjl	3	0	0
182	1063020964693401600	Jenn_Gavi Hola Jenn. Teníamos una contingencia en la estación Ricaurte que retrasó algunos servicios. Trabajamos para resolver la situación cuanto antes. Saludos https://t.co/iQTr7QEOyh https://t.co/J2rFYJKzpC	3	0	0
183	1050177179835752448	El clima nos atacó, pero nos regaló vistas hermosas mientras paseábamos por el #CerroMonserrate.....#Monserrate #Bogotá #Colombia #Travel en Cerro Monserrate https://t.co/Wtd5cNSaiV	3	0	0
184	1050115858062893063	@YolandaRuizRCN @jmruizmachado Sólo malandrínes dan asco sus tales manifestaciones.	3	0	0
185	1050209857746468874	SOBRE EL PARLuego de cumplidos los primeros 18 hoyos del accidentado PGM CCM Championship suspendidos ayer por la intensa lluvia  y que se jugaron parcialmente, el argentino Miguel Ángel Carballo cerró con 73 golpes y en el 15º lugar. https://t.co/2959ruLohT	3	0	0
186	1051598537773977601	Transmilenio por la Séptima traería desastre ecológico en el Parque Nacional https://t.co/1sEwZHYqA6 #MePasoALaFM	3	0	0
188	1078299561079304192	@TransMilenio @EnriquePenalosa Ganando padrenuestros con avemarías ajenas...viejo loco 🤦	3	0	0
189	1067850721654185984	@BogotaTransito @TransMilenio ¿Para qué rayos? ¿Es una marcha por la educación o para joder Transmilenio?	3	0	0
190	1064934552366444544	@DrLadilla La ternera a la llanera, la calidez de su gente, el clima calientico, ser la puerta del llano.	3	0	0
191	1051540190865580035	Con Santos se redujo casi a la mitad el hueco fiscal que dejó Uribe, pero sigue muy alto https://t.co/vqwHbf8eEj	3	0	0
192	1067846697362051074	#TomaCapitalesLSV Así sonaba la marcha en #Cali hace unos minutos. https://t.co/GDhsP2TeDX	3	0	0
193	1070885894427570176	Así se vivió una nueva jornada de marchas estudiantiles en #Bogotá :...https://t.co/Hhpjjx9TqY	3	0	0
194	1059443554085494784	Van 23 muertes en accidentes de tránsito durante este puente festivo https://t.co/xFJdlyOaGK	3	0	0
195	1066885335001546752	Con mucho frío y lluvia  pero muy contentos con Jaime Castro y Los Filipichines en Tibasosa Boyaca vereda   Santa Teresa https://t.co/qqbxVwtdOZ	3	0	0
196	1073545891334774786	Transmilenios, SITP, camiones, camionetas.... todos son chimeneas hoy en día y nadie dice nada 😢 https://t.co/8F85jtMBCp	3	0	0
197	1050011872756453376	-@sergio_fajardo, usted qué opina de las marchas de hoy?*Yo soy un profesor-pero Fajardo, que qué opina de las marchas...*Han tenido la oportunidad de ir a ver a las ballenas?#LaEsperanzaEsLaEducación	3	0	0
198	1049477212087508992	@soufrito @TransMilenio De hecho así se llamó hasta una semana antes de ponerse en funcionamiento. La JAC de Santa Rita peleó porque también querían el nombre, y la decisión fue que ni para un barrio ni para el otro, por eso resultó en NQS CLL 38A SUR	3	0	0
200	1073380897867599872	@PoliciaBogota @TransMilenio Y ME IMAGINO YA LA SOLTARON POR FALTA DE PRUEBAS	3	0	0
203	1048232731514195968	carrera 63 por autopista Sur sentido soacha Bogotá choque simple entre una moto y un vehículo particular a la altura de Macro se necesita tránsito hay mucho trancón	3	0	0
204	1063232998055833601	El alcalde aprovecha el momento de turbulencia generado por la marcha de estudiantes y la crisis de la fiscalía para intentar aprobar una valorización a los bogotanos. Bien doctora Angela, vote NO a esa clase de atropellos https://t.co/3nSFLvvPnC	3	0	0
205	1050095834342264833	@TransMilenio Somos Estudiantes!!Que Vamos Aprender Hoy??A Colarnos En @TransMilenio !!!	3	0	0
208	1076305323751849984	@LuzO_ Podría ser, sobre todo por el clima de la zona	3	0	0
209	1062677387819786240	@CanalCapital @TransMilenio @EnriquePenalosa Este canal no tiene periodismo,	3	0	0
210	1060683148122640384	@solonariz No había un clima apropiado. Tocó caminando.	3	0	0
212	1073307738007134208	Desde mañana la mejor lluvia de meteoros: Gemínidas https://t.co/IJZ5FEkAfk via @elcolombiano	3	0	0
213	1058170341846065152	@elespectador A ver si tienen vision futurista e implementan buses eléctricos o con bioenergia  @EnriquePenalosa @TransMilenio	3	0	0
214	1050806392632877056	Hoy es uno de esos días en los que me pregunto.. YO QUEEEEE MONDAAA LE VI A ESE MAN? Diosssss gracias por ayudarme a salir de ese hueco	3	0	0
215	1068948345807343617	#Atención Por la segunda temporada de lluvias en algunas zonas del país, el #IDEAM recomienda al sector salud 👇 https://t.co/oCJGMd8gCN	3	0	0
216	1060744990144520192	Y que se puede decir de las marchas, del policía que intentaron quemar vivo, de la gente que tuvo que caminar hasta sus casas, de la señora que embistió con su carro a la gente, del paro, de los gases lacrimógenos y de las Molotov.... Que se puede decir ....	3	0	0
219	1050425076993196032	“La Certeza de la Incertidumbre” el tema inspirador de la Plenaria de la Fundación Círculo de Montevideo.   La sequía de la lluvia.  Oximorones que inspiran las no conclusiones. O si?	3	0	0
220	1058253146835701761	#TMahora (11:01 pm) Finaliza operación en estaciones y portales después de movilizar a más de dos millones de usuarios 🙋‍♀️🙋‍♂️ por toda #Bogotá 🏙Antes de irte a descansar😴, te invitamos a escuchar esta canción 🎼🎵 para que recuerdes lo hermosa que es n… https://t.co/iQTr7Qnd9H https://t.co/FZ37DgpYoO	3	0	0
221	1062525044105138176	Todos los días tomo la misma ruta de transmilenio y todos los días veo gente diferente, que vaina	3	0	0
222	1048355506757271554	@elineptopetro @Bati_Alvaro Esos ladrones siempre se indignarán. Así fuera gratis Transmilenio se colarían. Toca es ponerlos en evidencia a esos hampones	3	0	0
224	1061038992592957440	¿@petrogustavo incendiando el pais, usando marchas para agitar a los jóvenes , apropiándose de mensajes ajenos y justificando la violencia de unos delincuentes? Nada nuevo el día de hoy.	3	0	0
226	1057005148742905856	Caen miembros de red de tráfico de droga que operaba en bares y prostíbulos de Soacha y Bogotá.https://t.co/IOzOBxWckU https://t.co/epKi1Ej6ls	3	0	0
227	1057625074872737793	Feliz 17 de marzo. Me siento en una película de Volver al Futuro @TransMilenio https://t.co/2hU1mX7yNd	3	0	0
229	1074007420542832642	@Andresriac1250 @CarlosCarrilloA @TransMilenio @colombiascopio @MafeCarrascal @GNavasTalero @DiegoTrujilloD @JulianRoman @matadoreltiempo @intiasprilla @DianAngel01 @MiguelSamperS @LuisErnestoGL Son bombas de tiempo que se ignoraron mucho tiempo. Claramente un grave error que terminó pagando (injustamente) la ciudad.	3	0	0
230	1053401092204253184	Lo de las frecuencias de transmilenio va mas allá de cualquier explicacion racional, media hora para que pasara on B12 o B28, mienttas tanto pasaron por lo menos 7 de los E44	3	0	0
231	1068925879357767681	En 20 minutos el @SouthamptonFC ya le gana 2-0 al United de Mou. Más confiable resulta ser la predicción del clima que este equipo. 🙄	3	0	0
232	1049277675695722498	Los ciclones tropicales pueden producir vientos fuertes, lluvias, y marejadas en áreas costeras. Me informo, planifico, planifico y respondo #SimulacroNacional https://t.co/CyrYzYxRmF	3	0	0
234	1057043528117899266	@LindaCantor1 @Crishj86 @TransMilenio Menos mal no fueron las uñas de los pies 😂😂😂	3	0	0
235	1067538590282977281	#TengoMiedoComoBoca Cuando salgo de la oficina después de las 5 pm a transmilenio 😒	3	0	0
236	1066225154123055104	@RicardoGalanO @petrogustavo Pero hay una  diferencia gigante entre Robar a los campesinos y bajar el pasaje de transmilenio.	3	0	0
237	1047538387589259265	que indignación!!!! https://t.co/3En6TEH6kV	3	0	0
238	1063146294598885381	Malditos estupidos los que van a rayar las estaciones de transmilenio. No deslegitimen esta buena causa.   #MarchaEstudiantil	3	0	0
240	1075040421749899265	@VivisB4 Hola.Somos una aplicación que no tiene relación directa con @TransMilenio. Para reportes puedes comunicarte con ellos ¡Saludos!	3	0	0
241	1048308731648397312	Estuvimos en Madrid con @PROCOLOMBIACO y algunos periodistas conversando sobre las oportunidades y el clima de negocios que tiene #Bogota  para los inversionistas españoles, sobre todo en las #IndustriasCreativas @investinbogota @elpais_inter @EFEnoticias #BogotaResponsive https://t.co/LMcdM3MxTg	3	0	0
242	1079387450982744065	@1921oncegmailco @WRadioColombia Ya está en cabeza de @INSColombia y no hay tráfico de órganos en Colombia, aunque persisten muchos mitos y temores y es indispensable fortalecer la comunicación en este tema.	3	0	0
243	1067972569192701952	@LaTele_Letal Obvio si....obvio si que siga en el 2019...si no es asi no habra profundidad con los chistes y desgracias politicas que tenemos por ese motivo harian una falta tan grande como el hueco fiscal que dicen hay...en los bolsillos de los politicos eso si! ;)	3	0	0
244	1067609242927017984	Más de un senador debe estar con él corazón a 100 por hora, tensión alta, cara roja, alta temperatura corporal y uno o ambos puños cerrados aguantando las ganas de cuestionar lo que dice #NHM #DebateOdebrecht	3	0	0
246	1067746856531312645	@ClaudiaLopez Pues yo no saldré está vez, más que una defensa de la educación ustedes también volvieron esto fue la marcha de petro. Lamentablemente ya no es lo que esperábamos.	3	0	0
247	1052763700719960065	Marcha de antorchas paralizó Transmetro en Barranquilla https://t.co/QNn0MnmYZV https://t.co/lznJDGaQFk	3	0	0
248	1057445653817778176	#CityLeCuenta ►  Mañana habrá marcha zombie de estudiantes universitarios que siguen en paro en Bogotá. Tenga en cuenta que se presentarán cierres viales. https://t.co/1WG88KPrLm	3	0	0
251	1057404867004809216	#Unal. Mañana es la gran marcha carnaval a las 2:00 pm.	3	0	0
252	1048713805092536320	Y eso que usted no monta en @TransMilenio https://t.co/rj9HNbrMEx	3	0	0
253	1073276192306970625	Este #13Dic se realizó una nueva marcha por parte de estudiantes, centrales obreras y docentes que siguen en protesta por el presupuesto a la educación y la reforma tributaria. #VeaEn90 más detalles a la 1 p.m. por @TelepacificoTV , redes sociales y https://t.co/apGgQf1t4m https://t.co/eTnl8j3ns4	3	0	0
255	1060847902162075649	@RicardoGalanO @jankovic_vera @Bogota @TransMilenio @rcnradio Envío pistas .... https://t.co/NNp6dZZFTT	3	0	0
256	1061279553824395264	Señores el tiempo: así mismo, los estudiantes son seres humanos que hacían su marcha noble y pacífica en defensa de la educación pública y en contra del saqueo legal de la reforma carrasquilla-duque https://t.co/JMSRSpA8rE	3	0	0
257	1050102284795940865	Sin entrar en polémica, pero cuántos de los que están hoy en la marchas por la educación salieron a votar? #10DeOctubrePorlaEducacion #LaEsperanzaEsLaEducacion #MarchaPorLaEducacion	3	0	0
258	1072473106218999810	"""""""@CARLOSFMEJIA @IvanDuque Irresponsable que usted diga esas palabras, la ultra derecha de Uribe corrompiendo cada una de las instituciones nos volvio el Venezuela de la derecha, no puede venir a decir que es un """"""""plan perverso de izquierda"""""""" si el plan perverso de derecha ya esta en marcha"""""""	3	0	0
259	1072142157472022528	Los buenos los están matando: líder social de la Marcha Patriótica fue acribillado a tiros https://t.co/IjpLhePi95	3	0	0
260	1064740372591591424	@andresprimicier @dani3palaciosdj @CruzEscribiente Jajajaja yo por ahí he hecho ultramaratones. Ves zombies sobreviviendo a 40 grados! El Jordan. Que pesadilla en vida! Y las tiendas vendiendo bebidas al Clima	3	0	0
261	1059816422027812867	"""""""@SectorMovilidad Pero qué medida más idiota y estúpida para """"""""evitar accidentes de tránsito"""""""" @EnriquePenalosa @TransitoPolicia @SectorMovilidad , otra disculpa para sacar dinero incrementando comparendos... Yo sé nota a leguas la avaricia y la corrupción."""""""	3	0	0
262	1052732182878289920	⏱24‘ PT. 0-0. Nuevo remate de Once Caldas que se marcha por el costado del arco de Rufay. #ZMBConElLeón	3	0	0
263	1065950679058038791	@idubogota @GobiernoBTA @Bocarejo_JP @Bogota @IDTBogota @UMVbogota @TransMilenio @SectorMovilidad @sgeneralbogota @CanalCapital @manolitosalazar Y desde cuando hacer las cosas bien echas tendría que ser noticia?? Si se tiene que mostrar cada obra en Bogotá todas las vez que llueve estamos muy mal!!!	3	0	0
265	1063129041098760192	Quienes se oponen a la manifestación de ciertos dones del Espíritu Santo en la Iglesia, al Espíritu Santo se oponen.	3	0	0
266	1073594680082866177	Esto no debió haber pasado. En un país coherente no se marcha para pedir educación. Dañaron a un estudiante que estaba pidiendo sus derechos. #FuerzaEstebanMosquera	3	0	0
267	1059085007954690048	Nueva York vive la fiesta de la maraton mas promocionada y visitada del mundo.Una jornada que tendra record de participantes y con una temperatura dicen muy agradable para la https://t.co/FJPh1m4WcW Staten Island a Manhattan terminando en el Central Park,pasando emblemas de NY https://t.co/VMog12QzBZ	3	0	0
268	1060668198545170434	@CAVZC_ @TransMilenio @Bogota @CanalCapital @EnriquePenalosa @BogotaTransito @SectorMovilidad @rutassitp @idubogota @GobiernoBTA Porque por culpa de muchos de esos pobres es que el país está cómo está, un poquito de incomodidad no le hace mal a nadie.	3	0	0
269	1047134477359681537	La versión del congresista Jimmy Díaz, involucrado en accidente de tránsito que terminó en suicidio https://t.co/YybmWCa2qI #MePasoALaFM	3	0	0
270	1070019262465667073	26 minutos esperando un M84 en 21 Ángeles, su ineptud no me sorprende, señores de @TransMilenio	3	0	0
271	1050095955410911233	@petrogustavo Si hay daños a los bienes del Estado y de la ciudad que son de utilidad de todos, Ud q es el promotor de está marcha se reaponsabilizara por esos daños??	3	0	0
272	1071633380108836866	@AlbertoBernalLe @TransMilenio El oficio de este bobazo como que es el de limpiarle el culo con la lengua a todos los poderosos de Colombia, le debe apestar ese hocico a mierda.Asqueroso sin dignidad!	3	0	0
273	1052886324158627840	#FelizJueves, #Walk21Bogotá los invita a la conferencia de Maria Vassilakou, Vice Alcaldesa de Viena y consejera ejecutiva de planificación urbana, tráfico y transporte, protección del clima, energía y participación ciudadana.Teatro Jorge Eliécer Gaitán, 8am, entrada gratuita. https://t.co/ERS0yIJUxU	3	0	0
274	1051992874903068673	buenas noches a todos menos a Esos que se infiltran en las #protestas para dañar las paredes y #transmilenio, por eso los #uribistas ignorantes generalizan a todo el mundo como #mamertos y #delincuentes https://t.co/GZCHmbfYYe	3	0	0
