	id_tweet	created_at	user_name	text	clean	cluster	subcluster
1269	1075933910167707654	2018-12-20 21:00:08	Citytv	Ya estamos #AlAire con #TuMundoHoy, las claves de la información nacional e internacional. Dirige y conduce @claudiapalacios, en @Citytv https://t.co/Q3BXrYaUc5	  aire   mundo   clave información nacional e internacional   dirigir y conducir        	0	1
1277	1075964567098929152	2018-12-20 23:01:57	Citytv	Le contamos lo que pasó en Colombia y #TuMundoHoy.  Aquí los temas de la emisión de este jueves 20 de diciembre de 2018.  Dirige y conduce @claudiapalacios, en @Citytv. https://t.co/MGaXzQJ5Tk	contar pasar colombia y   mundo    temer emisión jueves     diciembre         dirigir y conducir         	0	1
1308	1077384157930627072	2018-12-24 21:02:54	Citytv	#AlAire #TuMundoHoy con las claves de la información nacional e internacional, en @Citytv.  Aquí los temas a desarrollar en la emisión de este 24 de diciembre de 2018.  Dirige @claudiapalacios. Conduce @mbechandia. https://t.co/qQR2NKrEwI	  aire   mundo clave información nacional e internacional        temer a desarrollar emisión     diciembre         dirigir     conducir     	0	1
1330	1078134045744218112	2018-12-26 22:42:41	Citytv	Aquí los temas de la emisión de #TuMundoHoy de este miércoles 26 de diciembre de 2018. Dirige @claudiapalacios. Conduce @mbechandia, en @Citytv. https://t.co/9ZAiifCTo8	temer emisión   mundo miércoles     diciembre        dirigir     conducir         	0	1
1355	1078496708030619648	2018-12-27 22:43:47	Citytv	Aquí los temas de la emisión de #TuMundoHoy de este jueves 27 de diciembre de 2018. Dirige @claudiapalacios. Conduce @mbechandia, en @Citytv. https://t.co/1zWB6YVoTC	temer emisión   mundo jueves     diciembre        dirigir     conducir         	0	1
1374	1078857476295012352	2018-12-28 22:37:21	Citytv	¿Qué pasó en Colombia y #TuMundoHoy? Aquí los titulares de la emisión de este viernes 28 de diciembre de 2018. Dirige @claudiapalacios. Conduce @mbechandia. ¡Bienvenidos! https://t.co/9OxOTBcthM	  pasar colombia y   mundo   titular emisión viernes     diciembre        dirigir     conducir      bienvenido   	0	1
1397	1079920266090893315	2018-12-31 21:00:30	Citytv	Estamos #AlAire en la última emisión del año de #TuMundoHoy. Las claves de la información nacional e internacional están en @Citytv. Dirige y conduce @claudiapalacios. ¡Bienvenidos! https://t.co/lAtRk7dBqi	  aire emisión año   mundo   clave información nacional e internacional     dirigir y conducir      bienvenido   	0	1
31	1046985938994384896	2018-10-01 23:51:14	Citytv	#SalYPimienta La moción de censura contra el ministro Carrasquilla podría no darse, porque no tiene los votos y porque solo faltan cuatro días para la fecha límite en la que podría hacerse la sesión de votación. La citación a plenaria le corresponde a @ernestomaciast #TuMundoHoy https://t.co/P5tMElGGcl	  saly pimienta moción censurar ministro carrasquilla darse   voto y faltar fecho límite hacerse sesión votación   citación a plenario corresponder a     mundo  	0	2
32	1046987183897423877	2018-10-01 23:56:11	Citytv	#SalYPimienta El partido de @German_Vargas entuteló a @IvanDuque por no haber escogido alcalde de Riohacha, a pesar de que hace 19 días le entregaron la terna de la que debe salir el reemplazo de Fabio David Velásquez, inhabilitado por 12 años #TuMundoHoy https://t.co/JPjFyz3nHd	  saly pimienta partir    varga entuteló a    escoger alcalde riohacha   a     entregar terna salir reemplazar fabio david velásquez   inhabilitar     año   mundo  	0	2
33	1046988134288904192	2018-10-01 23:59:57	Citytv	#SalYPimienta El presidente @IvanDuque ha sido criticado por unos pero aplaudido por otros, pues se muestra muy común y corriente. Donde ve una guitarra se echa sus acordes, así como este fin de semana en Villavicencio se puso activo con una pala para sembrar un árbol #TuMundoHoy https://t.co/fbygNtYHll	  saly pimienta presidente    criticar aplaudir   mostrar común y corriente   ver guitarra echar acorde   semana villavicencio poner activar para sembrar árbol   mundo  	0	2
34	1046988916841242624	2018-10-02 00:03:04	Citytv	#SalYPimienta El exgobernador de Santander parece estar más preocupado por su hijo que por sus procesos judiciales. La soltería del mismo parece trasnocharlo, pues hasta en redes sociales le dice que le pida matrimonio a su novia #TuMundoHoy https://t.co/tb4eZr645A	  saly pimienta exgobernador santander preocupar hijo proceso judicial   soltería trasnocharlo   redar social pedir matrimoniar a novio   mundo  	0	2
35	1046989810152419328	2018-10-02 00:06:37	Citytv	#SalYPimienta El presidente @realDonaldTrump presumió hoy ser el 'más sano del mundo', tras asegurar que nunca en su vida se ha tomado una cerveza. 🙄 ¿Cuál es la razón por la que Trump es abstemio? #TuMundoHoy https://t.co/k89do3eX5R	  saly pimienta presidente    presumir   sanar mundo    asegurar vida tomar cerveza      razón trump abstemio    mundo  	0	2
65	1047352761103392768	2018-10-03 00:08:51	Citytv	#SalYPimienta Por tercera vez iba a arrancar el debate del proyecto de reforma política, pero la tercera vez no fue la vencida. A última hora, fueron presentadas 62 proposiciones, que obligaron a suspender la discusión para mañana #TuMundoHoy https://t.co/cKPy6H4PtS	  saly pimienta ir a arrancar debatir proyectar reformar político   vencer   a hora   presentar     proposición   obligar a suspender discusión mañana   mundo  	0	2
66	1047353255578230784	2018-10-03 00:10:49	Citytv	#SalYPimienta El exministro, @riveraguillermo, decidió que ya no le apostará a la Gobernación de Putumayo. Asegura en un video que publicó en redes sociales que quiere dejarle libre el camino a las nuevas generaciones. Pero esa no es la verdadera razón #TuMundoHoy https://t.co/YiYa00StOS	  saly pimienta exministro      decidir apostar a gobernación putumayo   asegurar video publicar redar social dejarle librar caminar a generación   razón   mundo  	0	2
67	1047353784631013377	2018-10-03 00:12:55	Citytv	#SalYPimienta ¡Vuelve y juega! @realDonaldTrump enfrenta nuevo escándalo, esta vez por la actriz porno @StormyDaniels, quien habla sobre sus relaciones íntimas en su libro 'Full Disclosure' #TuMundoHoy https://t.co/ViQ4QgNV96	  saly pimienta   volver y jugar     enfrentar escándalo   actriz porno     relacionar íntimo librar   full disclosure    mundo  	0	2
91	1047713674591395840	2018-10-04 00:03:00	Citytv	#SalYPimienta Congresistas de todos los partidos andan molestos con el presidente del @SenadoGovCo, @ernestomaciast. Dicen que primero decidió darle trámite a la moción de censura contra el @MinHacienda, cuando lo lógico era que la sesión en pleno tomara la decisión #TuMundoHoy https://t.co/9LMe7pS0zg	  saly pimienta congresista partir andar molesto presidente        decidir darle trámite a moción censurar     lógico sesión pleno tomar decisión   mundo  	0	2
93	1047714854671474690	2018-10-04 00:07:41	Citytv	#SalYPimienta La primera ministra británica @theresa_may intentó una vez más bajar la tensión a la que se enfrenta su gobierno por el estancamiento de las negociaciones con la Unión Europea para el #Brexit, pero de una forma torpe ► Se lo mostramos en #TuMundoHoy https://t.co/lNmTmExTZV	  saly pimienta ministro británico    may intentar bajar tensión a enfrentar gobernar estancamiento negociación unión europeo   brexit   formar torpe    mostrar   mundo  	0	2
118	1048077988137459712	2018-10-05 00:10:39	Citytv	#SalYPimienta Vea lo que dijo el canciller @CarlosHolmesTru en #MejorHablemos sobre el embajador que reemplazará al excomisionado de paz, Sergio Jaramillo, ante la Unión Europea. ¿De quién se trata? #TuMundoHoy https://t.co/icoVxTQq45	  saly pimienta ver canciller      hablar embajador reemplazar excomisionado paz   sergio jaramillo   unión europeo       mundo  	0	2
119	1048078603525804032	2018-10-05 00:13:06	Citytv	#SalYPimienta Ya sabemos que la reunión de anoche entre @AlvaroUribeVel y @German_Vargas fue para lograr una alianza para que @PCambioRadical apoye los proyectos del Gobierno en el Congreso. ► Aquí le contamos más detalles del encuentro #TuMundoHoy https://t.co/8rXGNC6RD7	  saly pimienta reunión anoche    y    varga lograr alianza    apoyar proyecto gobernar congreso     contar detalle encontrar   mundo  	0	2
120	1048079282331967488	2018-10-05 00:15:47	Citytv	#SalYPimienta @navarrowolff, conocido hombre del mundo político, dejó de momento los discursos tradicionales para hacer 'moñona'. Logró que el tejo sea declarado patrimonio cultural inmaterial. Vea, además de él, cuáles líderes políticos le han apuntado al bocín #TuMundoHoy https://t.co/a6SfvUVp16	  saly pimienta     conocer hombre mundo político   discurso tradicional   moñón    lograr tejer declarar patrimonio cultural inmaterial   ver     líder político apuntar bocín   mundo  	0	2
141	1048432946661744642	2018-10-05 23:41:08	Citytv	#SalYPimienta Miren el dibujo que envió desde la cárcel el exguerrillero de las Farc y miembro del hoy @PartidoFARC, @JSantrich_FARC. Es un autorretrato con el que criticó a su compañero @Carlozada_FARC. ¿Por qué motivo? #TuMundoHoy https://t.co/X2qiRLgzQF	  saly pimienta mirar dibujar enviar cárcel exguerrillero farc y miembro       farc   autorretrato criticar a compañero    farc    motivar    mundo  	0	2
142	1048433575861915649	2018-10-05 23:43:38	Citytv	#SalYPimienta El homenaje de hoy en su tierra, Neiva, al presidente del @SenadoGovCo, @ernestomaciast, levantó suspicacias de quienes se preguntan por qué los congresistas que asistieron viajaron en un avión del Ejército. Aquí les contamos más detalles #TuMundoHoy https://t.co/ni94xDmJT2	  saly pimienta homenaje tierra   neiva   presidente        levantar suspicacia preguntar congresista asistir viajar avión ejército   contar detalle   mundo  	0	2
163	1049495271305109504	2018-10-08 22:02:26	Citytv	"""""""Fuerte crítica del legendario Lothar Matthäus a James Rodríguez: """"""""James se siente ofendido cuando no juega de titular. Luego sale de titular y juega como si no fuera parte del equipo"""""""". #Deportes #TuMundoHoy https://t.co/h18T8sPzYo"""""""	  fuerte crítico legendario lothar matthäus a jamar rodríguez     jamar sentir ofender jugar titular   salir titular y jugar equipar      deporte   mundo  	0	2
175	1049531909309640704	2018-10-09 00:28:01	Citytv	Hoy en #SalYPimienta: el mensaje del presidente @IvanDuque a los magistrados de la nueva sala de Doble Instancia y la respuesta de la oposición a la negación de la moción de censura contra el ministro Carraquilla por los 'bonos del agua'.  #TuMundoHoy https://t.co/MlApX5M2jC	  saly pimienta   mensaje presidente    a magistrado salar doblar instancia y respuesta oposición a negación moción censurar ministro carraquilla   bono aguar      mundo  	0	2
195	1049891837153083392	2018-10-10 00:18:14	Citytv	#SalYPimienta  Seis caídas en seis años de pontificado.  El papa Francisco tuvo este martes otra caída cuando regresaba a su residencia. Y es que el ritmo de los viajes no es nada fácil ⬇️#TuMundoHoy https://t.co/6XMFj6qUY0	  saly pimienta   caída año pontificar    papar francisco martes caer regresar a residenciar   y ritmar viaje fácil     mundo  	0	2
210	1050248756216651776	2018-10-10 23:56:30	Citytv	#SalYPimienta Defiende a Venezuela, ¿desde... Venezuela? La nueva carta del líder ausente de la Farc @IvanMarquezFARC  #TuMundoHOY https://t.co/aW9QvIqdNM	  saly pimienta defender a venezuela        venezuela   carta líder ausentar farc      mundohoy  	0	2
212	1050256579784781824	2018-10-11 00:27:36	Citytv	📚Desde este jueves y hasta el 28 octubre se realizará la Feria Internacional del Libro en Cali. México será el país invitado.  Conozca aquí más de la programación⬇️ #QuéRicoElOcio #TuMundoHOY @CaliFeriaLibro https://t.co/8HImsJ12DP	  jueves y     octubre realizar feriar internacional librar cali   méxico país invitar    conocer programación     quérico ocio   mundohoy    	0	2
213	1050258987835449344	2018-10-11 00:37:10	Citytv	"""""""""""""""La gente piensa que soy el pintor de las mujeres gordas, yo soy el pintor del volumen"""""""".  Fernando Botero presenta su libro 'Las mujeres de Botero'.  Vea aquí los detalles de su nueva obra #TuMundoHOY 📖🎨 https://t.co/nAUqXrnzsT"""""""	    gente pensar pintor mujer gordo   pintor volumen      fernando botero presentar librar   mujer botero     ver detalle obrar   mundohoy     	0	2
222	1050611849694076930	2018-10-11 23:59:19	Citytv	#SalYPimienta ¿POR QUÉ no lo invitaron?  El senador @AABenedetti se quejó por que no fue invitado a la reunión de la @ComisiondePaz con la @FiscaliaCol y la @JurisdiccPaz. #TuMundoHOY https://t.co/HpXVMdHv3L	  saly pimienta   invitar    senador    quejar invitar a reunión       y      mundohoy  	0	2
234	1050987899125227520	2018-10-13 00:53:36	Citytv	😮Del quirófano, directo a las redes...El senador @petrogustavo fue operado de una hernia inguinal, pero incluso en convalecencia no baja la guardia en Twitter  #SalYPimienta #TuMundoHOY https://t.co/OMFXgFImeX	  quirófano   directo a redar    senador    operar herniar inguinal   convalecencia bajo guardia twitter    saly pimienta   mundohoy  	0	2
252	1052420744632782848	2018-10-16 23:47:13	Citytv	#TuMundoHoy Con 24 votos a favor y 8 en contra pasó el primer debate de proyecto para unificar los periodos de Presidencia y Congreso con los que Alcaldías y Gobernación. Las claves para entender esta noticia son (parte 1): https://t.co/QOFFfHv9Qj	  mundo     voto a favor y    pasar debatir proyectar unificar periodo presidencia y congreso alcaldía y gobernación   clave entender noticiar        	0	2
253	1052420984479932417	2018-10-16 23:48:10	Citytv	#TuMundoHoy Con 24 votos a favor y 8 en contra pasó el primer debate de proyecto para unificar los periodos de Presidencia y Congreso con los que Alcaldías y Gobernación. Las claves para entender esta noticia son (parte 2): https://t.co/bQZbNtOgZg	  mundo     voto a favor y    pasar debatir proyectar unificar periodo presidencia y congreso alcaldía y gobernación   clave entender noticiar        	0	2
